Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Announced Date,Funding Stage,Pre-Money Valuation,Equity Only Funding,Number of Investors,Number of Partner Investors
Series A - Huaxun Microelectronics,https://www.crunchbase.com/funding_round/xian-huaxun-microelectronics-inc-series-a--e879e407,Huaxun Microelectronics,https://www.crunchbase.com/organization/xian-huaxun-microelectronics-inc,Series A,"$10,000,000","Oct 1, 2007",Early Stage Venture,,Yes,3,
Series B - PPTV,https://www.crunchbase.com/funding_round/pptv-series-b--26e8c55b,PPTV,https://www.crunchbase.com/organization/pptv,Series B,"$21,000,000","Sep 27, 2007",Early Stage Venture,,Yes,3,1
Series B - Primet Precision Materials,https://www.crunchbase.com/funding_round/primet-precision-materials-series-b--80761cba,Primet Precision Materials,https://www.crunchbase.com/organization/primet-precision-materials,Series B,"$1,000,000","Sep 14, 2007",Early Stage Venture,,Yes,2,
Series B - Kajeet,https://www.crunchbase.com/funding_round/kajeet-series-b--a64d6e09,Kajeet,https://www.crunchbase.com/organization/kajeet,Series B,"$36,800,000","Sep 10, 2007",Early Stage Venture,,Yes,6,2
Series A - Tioga Energy,https://www.crunchbase.com/funding_round/tioga-energy-series-a--5aeea6ea,Tioga Energy,https://www.crunchbase.com/organization/tioga-energy,Series A,"$14,000,000","Sep 6, 2007",Early Stage Venture,,Yes,5,2
Series A - Mimeo,https://www.crunchbase.com/funding_round/mimeo-series-a--9caa80a6,Mimeo,https://www.crunchbase.com/organization/mimeo,Series A,"$25,000,000","Sep 1, 2007",Early Stage Venture,,Yes,4,1
Series A - CafeMom,https://www.crunchbase.com/funding_round/cafemom-series-a--3fcc3d7a,CafeMom,https://www.crunchbase.com/organization/cafemom,Series A,"$5,000,000","Aug 22, 2007",Early Stage Venture,,Yes,2,1
Series C - Vivotech,https://www.crunchbase.com/funding_round/vivotech-series-c--1cc5b14d,Vivotech,https://www.crunchbase.com/organization/vivotech,Series C,"$22,500,000","Aug 7, 2007",Late Stage Venture,,Yes,6,
Series D - Doppelganger,https://www.crunchbase.com/funding_round/doppelganger-series-d--b5a2c953,Doppelganger,https://www.crunchbase.com/organization/doppelganger,Series D,"$11,000,000","Aug 1, 2007",Late Stage Venture,,Yes,6,1
Series C - SolarCity,https://www.crunchbase.com/funding_round/solarcity-series-c--e151621e,SolarCity,https://www.crunchbase.com/organization/solarcity,Series C,"$21,000,000","Aug 1, 2007",Late Stage Venture,,Yes,3,2
Series A - Jaxtr,https://www.crunchbase.com/funding_round/jaxtr-series-a--0e27c456,Jaxtr,https://www.crunchbase.com/organization/jaxtr,Series A,"$10,000,000","Aug 1, 2007",Early Stage Venture,,Yes,5,
Series A - FFWD,https://www.crunchbase.com/funding_round/ffwd-vadver-series-a--f8a84cd9,FFWD,https://www.crunchbase.com/organization/ffwd-vadver,Series A,"$1,700,000","Aug 1, 2007",Early Stage Venture,,Yes,1,
Series B - Genomatica,https://www.crunchbase.com/funding_round/genomatica-series-b--115c27ab,Genomatica,https://www.crunchbase.com/organization/genomatica,Series B,"$19,999,000","Jul 31, 2007",Early Stage Venture,,Yes,2,
Series B - MyShape,https://www.crunchbase.com/funding_round/myshape-series-b--a6d19b60,MyShape,https://www.crunchbase.com/organization/myshape,Series B,,"Jul 17, 2007",Early Stage Venture,,Yes,4,
Series B - Ripple TV,https://www.crunchbase.com/funding_round/ripple-tv-series-b--ecf50687,Ripple TV,https://www.crunchbase.com/organization/ripple-tv,Series B,"$10,000,000","Jul 1, 2007",Early Stage Venture,,Yes,2,
Series A - Kyte,https://www.crunchbase.com/funding_round/kyte-series-a--3eb015fc,Kyte,https://www.crunchbase.com/organization/kyte,Series A,"$2,250,000","Jul 1, 2007",Early Stage Venture,,Yes,5,
Angel Round - Jaxtr,https://www.crunchbase.com/funding_round/jaxtr-angel--e514c980,Jaxtr,https://www.crunchbase.com/organization/jaxtr,Angel,"$1,500,000","Jul 1, 2007",Seed,,Yes,4,
Series C - Redfin,https://www.crunchbase.com/funding_round/redfin-series-c--550a1ea9,Redfin,https://www.crunchbase.com/organization/redfin,Series C,"$12,000,000","Jul 1, 2007",Late Stage Venture,,Yes,5,4
Series A - Fastpoint,https://www.crunchbase.com/funding_round/fastpoint-games-2-series-a--ee5d315a,Fastpoint,https://www.crunchbase.com/organization/fastpoint-games-2,Series A,"$6,110,000","Jun 27, 2007",Early Stage Venture,,Yes,4,
Series B - NanoString Technologies,https://www.crunchbase.com/funding_round/nanostring-technologies-series-b--25de0cf3,NanoString Technologies,https://www.crunchbase.com/organization/nanostring-technologies,Series B,"$8,500,000","Jun 26, 2007",Early Stage Venture,,Yes,2,1
Series A - Tioga Energy,https://www.crunchbase.com/funding_round/tioga-energy-series-a--755db13d,Tioga Energy,https://www.crunchbase.com/organization/tioga-energy,Series A,"$10,000,000","Jun 5, 2007",Early Stage Venture,,Yes,5,2
Series B - IZEA,https://www.crunchbase.com/funding_round/izea-series-b--0d5928f2,IZEA,https://www.crunchbase.com/organization/izea,Series B,"$7,000,000","Jun 2, 2007",Early Stage Venture,,Yes,4,3
Series D - 4INFO,https://www.crunchbase.com/funding_round/4info-series-d--30959bbd,4INFO,https://www.crunchbase.com/organization/4info,Series D,"$10,000,000","Jun 1, 2007",Late Stage Venture,,Yes,6,1
Series D - Tesla,https://www.crunchbase.com/funding_round/tesla-motors-series-d--58befe24,Tesla,https://www.crunchbase.com/organization/tesla-motors,Series D,"$45,000,000","May 11, 2007",Late Stage Venture,,Yes,10,5
Series C - Technorati,https://www.crunchbase.com/funding_round/technorati-series-c--2a8a5919,Technorati,https://www.crunchbase.com/organization/technorati,Series C,"$1,000,000","May 10, 2007",Late Stage Venture,,Yes,3,1
Series B - CTS Media,https://www.crunchbase.com/funding_round/ctsmedia-series-b--5ef7ecd4,CTS Media,https://www.crunchbase.com/organization/ctsmedia,Series B,"$8,000,000","May 1, 2007",Early Stage Venture,,Yes,3,
Series B - HDmessaging,https://www.crunchbase.com/funding_round/hdmessaging-series-b--a6ff61f3,HDmessaging,https://www.crunchbase.com/organization/hdmessaging,Series B,"$8,000,000","Apr 25, 2007",Early Stage Venture,,Yes,3,1
Series A - CastTV,https://www.crunchbase.com/funding_round/casttv-series-a--c4c440ff,CastTV,https://www.crunchbase.com/organization/casttv,Series A,"$3,100,000","Apr 25, 2007",Early Stage Venture,,Yes,4,1
Venture Round - NearbyNow,https://www.crunchbase.com/funding_round/nearbynow-series-unknown--f5a072b5,NearbyNow,https://www.crunchbase.com/organization/nearbynow,Venture - Series Unknown,"$5,000,000","Apr 24, 2007",,,Yes,2,
Venture Round - Baike.com,https://www.crunchbase.com/funding_round/baike-com-series-unknown--e2951e78,Baike.com,https://www.crunchbase.com/organization/baike-com,Venture - Series Unknown,"$1,000,000","Apr 1, 2007",,,Yes,2,1
Series A - Flurry,https://www.crunchbase.com/funding_round/flurry-series-a--77b7a85d,Flurry,https://www.crunchbase.com/organization/flurry,Series A,"$3,500,000","Mar 8, 2007",Early Stage Venture,,Yes,3,
Series B - UUSEE,https://www.crunchbase.com/funding_round/uusee-series-b--d7a2691f,UUSEE,https://www.crunchbase.com/organization/uusee,Series B,"$23,500,000","Mar 7, 2007",Early Stage Venture,,Yes,6,2
Series E - Beijing Legend Silicon,https://www.crunchbase.com/funding_round/beijing-legend-silicon-co-ltd-series-e--61aa28c0,Beijing Legend Silicon,https://www.crunchbase.com/organization/beijing-legend-silicon-co-ltd,Series E,"$40,000,000","Mar 1, 2007",Late Stage Venture,,Yes,2,
Series B - ooma,https://www.crunchbase.com/funding_round/ooma-series-b--64237550,ooma,https://www.crunchbase.com/organization/ooma,Series B,"$12,000,000","Feb 28, 2007",Early Stage Venture,,Yes,2,3
Series C - CoalTek,https://www.crunchbase.com/funding_round/coaltek-series-c--3878e83a,CoalTek,https://www.crunchbase.com/organization/coaltek,Series C,"$33,000,000","Feb 26, 2007",Late Stage Venture,,Yes,2,2
Series C - EoPlex Technologies,https://www.crunchbase.com/funding_round/eoplex-technologies-series-c--42376a5b,EoPlex Technologies,https://www.crunchbase.com/organization/eoplex-technologies,Series C,"$8,000,000","Feb 9, 2007",Late Stage Venture,,Yes,4,2
Venture Round - Pronto Networks,https://www.crunchbase.com/funding_round/pronto-networks-series-unknown--1541abd7,Pronto Networks,https://www.crunchbase.com/organization/pronto-networks,Venture - Series Unknown,"$3,792,000","Feb 6, 2007",,,Yes,2,1
Series A - Desi Hits,https://www.crunchbase.com/funding_round/desi-hits-series-a--c1d479fb,Desi Hits,https://www.crunchbase.com/organization/desi-hits,Series A,"$1,000,000","Feb 1, 2007",Early Stage Venture,,Yes,2,
Series A - Vizu Corporation,https://www.crunchbase.com/funding_round/vizu-series-a--3fd90128,Vizu Corporation,https://www.crunchbase.com/organization/vizu,Series A,"$2,900,000","Jan 31, 2007",Early Stage Venture,,Yes,2,1
Series B - Athena Design Systems,https://www.crunchbase.com/funding_round/athena-design-systems-series-b--5570e2ee,Athena Design Systems,https://www.crunchbase.com/organization/athena-design-systems,Series B,"$4,000,000","Jan 29, 2007",Early Stage Venture,,Yes,6,
Series C - EnerNOC,https://www.crunchbase.com/funding_round/enernoc-series-c--c4eae69c,EnerNOC,https://www.crunchbase.com/organization/enernoc,Series C,"$15,000,000","Jan 26, 2007",Late Stage Venture,,Yes,3,
Series A - Boxbe,https://www.crunchbase.com/funding_round/boxbe-series-a--d6e5b4de,Boxbe,https://www.crunchbase.com/organization/boxbe,Series A,"$1,500,000","Jan 9, 2007",Early Stage Venture,,Yes,2,2
Series B - Meebo,https://www.crunchbase.com/funding_round/meebo-series-b--6cf47c94,Meebo,https://www.crunchbase.com/organization/meebo,Series B,"$9,000,000","Jan 1, 2007",Early Stage Venture,,Yes,1,1
Series A - Ripple TV,https://www.crunchbase.com/funding_round/ripple-tv-series-a--1008db5c,Ripple TV,https://www.crunchbase.com/organization/ripple-tv,Series A,"$5,000,000","Jan 1, 2007",Early Stage Venture,,Yes,2,
Venture Round - Mahindra REVA,https://www.crunchbase.com/funding_round/mahindrareva-series-unknown--2df12b30,Mahindra REVA,https://www.crunchbase.com/organization/mahindrareva,Venture - Series Unknown,"$20,000,000","Dec 14, 2006",,,Yes,3,
Series B - EnerNOC,https://www.crunchbase.com/funding_round/enernoc-series-b--832a39c1,EnerNOC,https://www.crunchbase.com/organization/enernoc,Series B,"$2,750,000","Dec 12, 2006",Early Stage Venture,,Yes,3,
Series C - YeePay,https://www.crunchbase.com/funding_round/yeepay-series-c--5d174be4,YeePay,https://www.crunchbase.com/organization/yeepay,Series C,"$3,350,000","Dec 1, 2006",Late Stage Venture,,Yes,4,1
Series B - ooma,https://www.crunchbase.com/funding_round/ooma-series-b--c349055c,ooma,https://www.crunchbase.com/organization/ooma,Series B,"$18,000,000","Dec 1, 2006",Early Stage Venture,,Yes,6,4
Series B - Posit Science,https://www.crunchbase.com/funding_round/posit-science-series-b--5cd3560b,Posit Science,https://www.crunchbase.com/organization/posit-science,Series B,"$14,500,000","Dec 1, 2006",Early Stage Venture,,Yes,3,
Series C - Mode Media,https://www.crunchbase.com/funding_round/glammedia-series-c--3ce1861a,Mode Media,https://www.crunchbase.com/organization/glammedia,Series C,"$18,500,000","Dec 1, 2006",Late Stage Venture,,Yes,5,3
Series C - Intematix,https://www.crunchbase.com/funding_round/intematix-series-c--bd3896f7,Intematix,https://www.crunchbase.com/organization/intematix,Series C,"$16,500,000","Nov 20, 2006",Late Stage Venture,,Yes,6,2
Series C - BinOptics,https://www.crunchbase.com/funding_round/binoptics-series-c--fb13416f,BinOptics,https://www.crunchbase.com/organization/binoptics,Series C,"$6,000,000","Nov 15, 2006",Late Stage Venture,,Yes,5,2
Series B - World of Good,https://www.crunchbase.com/funding_round/world-of-good-series-b--0af30013,World of Good,https://www.crunchbase.com/organization/world-of-good,Series B,"$4,000,000","Nov 6, 2006",Early Stage Venture,,Yes,3,1
Series C - Monitor110,https://www.crunchbase.com/funding_round/monitor110-series-c--54be1742,Monitor110,https://www.crunchbase.com/organization/monitor110,Series C,"$11,000,000","Nov 1, 2006",Late Stage Venture,,Yes,4,
Series A - Yodle,https://www.crunchbase.com/funding_round/yodle-series-a--598a0eb4,Yodle,https://www.crunchbase.com/organization/yodle,Series A,"$3,000,000","Nov 1, 2006",Early Stage Venture,,Yes,2,1
Series B - Intrusic,https://www.crunchbase.com/funding_round/intrusic-series-b--01c83bc6,Intrusic,https://www.crunchbase.com/organization/intrusic,Series B,"$8,000,000","Oct 30, 2006",Early Stage Venture,,Yes,3,1
Series C - Ping Identity Corporation,https://www.crunchbase.com/funding_round/ping-identity-corporation-series-c--c7765616,Ping Identity Corporation,https://www.crunchbase.com/organization/ping-identity-corporation,Series C,"$13,000,000","Oct 11, 2006",Late Stage Venture,,Yes,5,2
Series A - Box,https://www.crunchbase.com/funding_round/box-series-a--0d7dac7e,Box,https://www.crunchbase.com/organization/box,Series A,"$1,500,000","Oct 1, 2006",Early Stage Venture,,Yes,1,1
Series A - IZEA,https://www.crunchbase.com/funding_round/izea-series-a--5b75b21c,IZEA,https://www.crunchbase.com/organization/izea,Series A,"$3,000,000","Oct 1, 2006",Early Stage Venture,,Yes,3,3
Series C - ContextWeb,https://www.crunchbase.com/funding_round/contextweb-series-c--a0cb1991,ContextWeb,https://www.crunchbase.com/organization/contextweb,Series C,"$15,500,000","Sep 25, 2006",Late Stage Venture,,Yes,4,2
Series B - Seventymm,https://www.crunchbase.com/funding_round/seventymm-series-b--d59f2d99,Seventymm,https://www.crunchbase.com/organization/seventymm,Series B,"$7,000,000","Sep 19, 2006",Early Stage Venture,,Yes,2,
Series C - Liquid Machines,https://www.crunchbase.com/funding_round/liquid-machines-series-c--035fad1b,Liquid Machines,https://www.crunchbase.com/organization/liquid-machines,Series C,"$7,500,000","Sep 18, 2006",Late Stage Venture,,Yes,4,1
"Series A - Imergy Power Systems, Inc.",https://www.crunchbase.com/funding_round/imergy-power-systems-inc-series-a--1dc2ca31,"Imergy Power Systems, Inc.",https://www.crunchbase.com/organization/imergy-power-systems-inc,Series A,,"Sep 18, 2006",Early Stage Venture,,Yes,3,
Venture Round - Good Technology,https://www.crunchbase.com/funding_round/good-technology-series-unknown--0c96936f,Good Technology,https://www.crunchbase.com/organization/good-technology,Venture - Series Unknown,"$51,000,000","Sep 8, 2006",,,Yes,8,5
Series B - Monitor110,https://www.crunchbase.com/funding_round/monitor110-series-b--b1b2c2dc,Monitor110,https://www.crunchbase.com/organization/monitor110,Series B,"$5,000,000","Sep 7, 2006",Early Stage Venture,,Yes,3,
Series E - Magnolia Broadband,https://www.crunchbase.com/funding_round/magnolia-broadband-series-e--6ae40f08,Magnolia Broadband,https://www.crunchbase.com/organization/magnolia-broadband,Series E,"$10,000,000","Sep 6, 2006",Late Stage Venture,,Yes,7,1
Series B - Eventful,https://www.crunchbase.com/funding_round/eventful-series-b--77c6cab9,Eventful,https://www.crunchbase.com/organization/eventful,Series B,"$7,500,000","Sep 1, 2006",Early Stage Venture,,Yes,3,3
Series A - ProQuo,https://www.crunchbase.com/funding_round/proquo-series-a--542f99ff,ProQuo,https://www.crunchbase.com/organization/proquo,Series A,"$5,000,000","Sep 1, 2006",Early Stage Venture,,Yes,1,
Series B - YeePay,https://www.crunchbase.com/funding_round/yeepay-series-b--67a2f8ec,YeePay,https://www.crunchbase.com/organization/yeepay,Series B,"$6,000,000","Aug 30, 2006",Early Stage Venture,,Yes,4,
Series B - Groxis,https://www.crunchbase.com/funding_round/groxis-series-b--2fe73e49,Groxis,https://www.crunchbase.com/organization/groxis,Series B,"$4,000,000","Aug 28, 2006",Early Stage Venture,,Yes,2,
Venture Round - Microfabrica,https://www.crunchbase.com/funding_round/microfabrica-series-unknown--5eda8ba9,Microfabrica,https://www.crunchbase.com/organization/microfabrica,Venture - Series Unknown,"$8,000,000","Aug 15, 2006",,,Yes,6,2
Series A - Splashtop,https://www.crunchbase.com/funding_round/devicevm-series-a--b53a052a,Splashtop,https://www.crunchbase.com/organization/devicevm,Series A,"$10,500,000","Aug 1, 2006",Early Stage Venture,,Yes,5,2
Venture Round - Revver,https://www.crunchbase.com/funding_round/revver-series-unknown--d77eb18f,Revver,https://www.crunchbase.com/organization/revver,Venture - Series Unknown,,"Jul 31, 2006",,,Yes,6,
Series C - Planitax,https://www.crunchbase.com/funding_round/planitax-series-c--4ec11d4d,Planitax,https://www.crunchbase.com/organization/planitax,Series C,"$5,000,000","Jul 26, 2006",Late Stage Venture,,Yes,3,
Series E - Konarka Technologies,https://www.crunchbase.com/funding_round/konarka-series-e--363ac4c2,Konarka Technologies,https://www.crunchbase.com/organization/konarka,Series E,"$20,000,000","Jul 26, 2006",Late Stage Venture,,Yes,3,1
Series B - HDmessaging,https://www.crunchbase.com/funding_round/hdmessaging-series-b--490108cb,HDmessaging,https://www.crunchbase.com/organization/hdmessaging,Series B,"$9,000,000","Jul 19, 2006",Early Stage Venture,,Yes,2,
Series A - Snapvine,https://www.crunchbase.com/funding_round/snapvine-series-a--7bb8cc15,Snapvine,https://www.crunchbase.com/organization/snapvine,Series A,"$2,000,000","Jul 1, 2006",Early Stage Venture,,Yes,4,2
Series C - Median Technologies,https://www.crunchbase.com/funding_round/median-technologies-series-c--9b2eebe9,Median Technologies,https://www.crunchbase.com/organization/median-technologies,Series C,"€7,000,000","Jul 1, 2006",Late Stage Venture,,Yes,3,1
Series A - NearbyNow,https://www.crunchbase.com/funding_round/nearbynow-series-a--62e70ac0,NearbyNow,https://www.crunchbase.com/organization/nearbynow,Series A,"$2,500,000","Jun 20, 2006",Early Stage Venture,,Yes,2,
Series D - NanoOpto,https://www.crunchbase.com/funding_round/nanoopto-series-d--b34af39a,NanoOpto,https://www.crunchbase.com/organization/nanoopto,Series D,"$5,000,000","Jun 19, 2006",Late Stage Venture,,Yes,6,
Series C - NeoPhotonics,https://www.crunchbase.com/funding_round/neophotonics-series-c--b8dce4cb,NeoPhotonics,https://www.crunchbase.com/organization/neophotonics,Series C,"$75,000,000","Jun 19, 2006",Late Stage Venture,,Yes,10,4
Series C - Ember,https://www.crunchbase.com/funding_round/ember-series-c--6eedefc7,Ember,https://www.crunchbase.com/organization/ember,Series C,"$12,000,000","Jun 14, 2006",Late Stage Venture,,Yes,7,2
Series D - Akana,https://www.crunchbase.com/funding_round/soa-software-series-d--f0a6f95b,Akana,https://www.crunchbase.com/organization/soa-software,Series D,"$11,000,000","Jun 12, 2006",Late Stage Venture,,Yes,4,3
Series B - CoalTek,https://www.crunchbase.com/funding_round/coaltek-series-b--ede9726a,CoalTek,https://www.crunchbase.com/organization/coaltek,Series B,"$5,000,000","Jun 9, 2006",Early Stage Venture,,Yes,4,
Series C - Fangtek,https://www.crunchbase.com/funding_round/fangtek-series-c--a03f552a,Fangtek,https://www.crunchbase.com/organization/fangtek,Series C,"$12,000,000","Jun 8, 2006",Late Stage Venture,,Yes,6,
Series C - Technorati,https://www.crunchbase.com/funding_round/technorati-series-c--f90a9ae9,Technorati,https://www.crunchbase.com/organization/technorati,Series C,"$10,520,000","Jun 1, 2006",Late Stage Venture,,Yes,3,2
Series A - NinthDecimal,https://www.crunchbase.com/funding_round/ninthdecimal-series-a--1ff0e0ec,NinthDecimal,https://www.crunchbase.com/organization/ninthdecimal,Series A,"$2,500,000","May 17, 2006",Early Stage Venture,,Yes,4,1
Series B - D-Wave Systems,https://www.crunchbase.com/funding_round/d-wave-systems-series-b--e2c0dfe0,D-Wave Systems,https://www.crunchbase.com/organization/d-wave-systems,Series B,"$14,000,000","May 16, 2006",Early Stage Venture,,Yes,5,3
Venture Round - Abazab,https://www.crunchbase.com/funding_round/abazab-series-unknown--57f66ad9,Abazab,https://www.crunchbase.com/organization/abazab,Venture - Series Unknown,"$4,100,000","May 5, 2006",,,Yes,5,
Series D - Luminus Devices,https://www.crunchbase.com/funding_round/luminus-devices-series-d--af9ffe83,Luminus Devices,https://www.crunchbase.com/organization/luminus-devices,Series D,"$38,000,000","May 1, 2006",Late Stage Venture,,Yes,6,
Series C - Tesla,https://www.crunchbase.com/funding_round/tesla-motors-series-c--ced5cae2,Tesla,https://www.crunchbase.com/organization/tesla-motors,Series C,"$40,000,000","May 1, 2006",Late Stage Venture,,Yes,11,6
Venture Round - Imago Scientific Instruments,https://www.crunchbase.com/funding_round/imago-scientific-instruments-series-unknown--33ebad85,Imago Scientific Instruments,https://www.crunchbase.com/organization/imago-scientific-instruments,Venture - Series Unknown,"$3,400,000","Apr 28, 2006",,,Yes,3,1
Series A - Miartech (Shanghai),https://www.crunchbase.com/funding_round/miartech-shanghai-series-a--237d37c7,Miartech (Shanghai),https://www.crunchbase.com/organization/miartech-shanghai,Series A,"$6,000,000","Apr 19, 2006",Early Stage Venture,,Yes,3,
Series B - Revver,https://www.crunchbase.com/funding_round/revver-series-b--6a33a575,Revver,https://www.crunchbase.com/organization/revver,Series B,"$8,700,000","Apr 1, 2006",Early Stage Venture,,Yes,4,
Series C - Meetup,https://www.crunchbase.com/funding_round/meetup-series-c--aaa2a8b1,Meetup,https://www.crunchbase.com/organization/meetup,Series C,"$4,500,000","Mar 9, 2006",Late Stage Venture,,Yes,3,3
Series B - SugarSync,https://www.crunchbase.com/funding_round/sugarsync-series-b--18424d0f,SugarSync,https://www.crunchbase.com/organization/sugarsync,Series B,"$13,500,000","Mar 8, 2006",Early Stage Venture,,Yes,3,1
Series A - Social Project,https://www.crunchbase.com/funding_round/social-project-series-a--04f8d2cc,Social Project,https://www.crunchbase.com/organization/social-project,Series A,"$7,500,000","Mar 1, 2006",Early Stage Venture,,Yes,1,1
Series C - MailFrontier,https://www.crunchbase.com/funding_round/mailfrontier-series-c--8d7e67d2,MailFrontier,https://www.crunchbase.com/organization/mailfrontier,Series C,"$1,500,000","Feb 13, 2006",Late Stage Venture,,Yes,3,1
Series A - Podcast Ready,https://www.crunchbase.com/funding_round/podcast-ready-series-a--bff2a3b5,Podcast Ready,https://www.crunchbase.com/organization/podcast-ready,Series A,"$2,330,000","Feb 7, 2006",Early Stage Venture,,Yes,3,
Series A - Spinal Modulation,https://www.crunchbase.com/funding_round/spinal-modulation-series-a--2ca96885,Spinal Modulation,https://www.crunchbase.com/organization/spinal-modulation,Series A,"$7,000,000","Jan 24, 2006",Early Stage Venture,,Yes,3,1
Series B - OnVantage,https://www.crunchbase.com/funding_round/onvantage-series-b--f2b9c0db,OnVantage,https://www.crunchbase.com/organization/onvantage,Series B,"$18,000,000","Jan 17, 2006",Early Stage Venture,,Yes,4,
Series A - SkyGrid,https://www.crunchbase.com/funding_round/skygrid-series-a--c8d1f0a6,SkyGrid,https://www.crunchbase.com/organization/skygrid,Series A,"$2,250,000","Jan 1, 2006",Early Stage Venture,,Yes,4,1
Series B - GreenFuel,https://www.crunchbase.com/funding_round/greenfuel-series-b--309b8b82,GreenFuel,https://www.crunchbase.com/organization/greenfuel,Series B,"$11,000,000","Dec 13, 2005",Early Stage Venture,,Yes,2,
Series A - HDmessaging,https://www.crunchbase.com/funding_round/hdmessaging-series-a--b56d2f42,HDmessaging,https://www.crunchbase.com/organization/hdmessaging,Series A,"$1,100,000","Dec 1, 2005",Early Stage Venture,,Yes,2,
Series A - Vizu Corporation,https://www.crunchbase.com/funding_round/vizu-series-a--4263e3fd,Vizu Corporation,https://www.crunchbase.com/organization/vizu,Series A,"$6,750,000","Dec 1, 2005",Early Stage Venture,,Yes,4,
Series B - Anagran,https://www.crunchbase.com/funding_round/anagran-inc-series-b--91f0dbbf,Anagran,https://www.crunchbase.com/organization/anagran-inc,Series B,"$14,000,000","Nov 16, 2005",Early Stage Venture,,Yes,4,2
Series A - GreatPoint Energy,https://www.crunchbase.com/funding_round/greatpoint-energy-series-a--e02ef6a7,GreatPoint Energy,https://www.crunchbase.com/organization/greatpoint-energy,Series A,"$7,000,000","Nov 15, 2005",Early Stage Venture,,Yes,2,2
Series B - Game Trust,https://www.crunchbase.com/funding_round/game-trust-series-b--fc5dd7ca,Game Trust,https://www.crunchbase.com/organization/game-trust,Series B,"$9,000,000","Nov 15, 2005",Early Stage Venture,,Yes,8,
Series C - Siimpel Corporation,https://www.crunchbase.com/funding_round/siimpel-corporation-series-c--92f4d649,Siimpel Corporation,https://www.crunchbase.com/organization/siimpel-corporation,Series C,"$20,130,000","Nov 11, 2005",Late Stage Venture,,Yes,5,3
Venture Round - Good Technology,https://www.crunchbase.com/funding_round/good-technology-series-unknown--6ed397c2,Good Technology,https://www.crunchbase.com/organization/good-technology,Venture - Series Unknown,"$70,000,000","Nov 9, 2005",,,Yes,6,4
Series A - TrustedID,https://www.crunchbase.com/funding_round/trustedid-series-a--e6c323eb,TrustedID,https://www.crunchbase.com/organization/trustedid,Series A,"$10,000,000","Nov 7, 2005",Early Stage Venture,,Yes,3,1
Series D - MForma Group,https://www.crunchbase.com/funding_round/mforma-group-series-d--29ff3eb3,MForma Group,https://www.crunchbase.com/organization/mforma-group,Series D,"$29,900,000","Nov 2, 2005",Late Stage Venture,,Yes,5,
Series A - Revver,https://www.crunchbase.com/funding_round/revver-series-a--4ea44954,Revver,https://www.crunchbase.com/organization/revver,Series A,"$4,000,000","Nov 1, 2005",Early Stage Venture,,Yes,3,
Series E - Xtime,https://www.crunchbase.com/funding_round/xtime-series-e--a0d7c758,Xtime,https://www.crunchbase.com/organization/xtime,Series E,"$3,000,000","Oct 13, 2005",Late Stage Venture,,Yes,2,2
Series C - Hands-On Mobile,https://www.crunchbase.com/funding_round/hands-on-mobile-series-c--5ba2a499,Hands-On Mobile,https://www.crunchbase.com/organization/hands-on-mobile,Series C,"$30,000,000","Oct 5, 2005",Late Stage Venture,,Yes,4,
Series C - MForma Group,https://www.crunchbase.com/funding_round/mforma-group-series-c--5ae9507c,MForma Group,https://www.crunchbase.com/organization/mforma-group,Series C,"$30,000,000","Oct 5, 2005",Late Stage Venture,,Yes,4,
Series A - Ultriva,https://www.crunchbase.com/funding_round/ultriva-series-a--b21713fc,Ultriva,https://www.crunchbase.com/organization/ultriva,Series A,"$4,000,000","Oct 4, 2005",Early Stage Venture,,Yes,4,1
Series D - Xfire,https://www.crunchbase.com/funding_round/xfire-series-d--61f1bbd4,Xfire,https://www.crunchbase.com/organization/xfire,Series D,"$5,000,000","Oct 3, 2005",Late Stage Venture,,Yes,3,1
Series B - Lumidigm,https://www.crunchbase.com/funding_round/lumidigm-series-b--66e3e8f5,Lumidigm,https://www.crunchbase.com/organization/lumidigm,Series B,"$8,100,000","Oct 3, 2005",Early Stage Venture,,Yes,7,4
Series B - Location Labs,https://www.crunchbase.com/funding_round/location-labs-series-b--0b5ac98e,Location Labs,https://www.crunchbase.com/organization/location-labs,Series B,"$4,000,000","Oct 1, 2005",Early Stage Venture,,Yes,4,1
Series B - BlogCN,https://www.crunchbase.com/funding_round/blogcn-series-b--4547d476,BlogCN,https://www.crunchbase.com/organization/blogcn,Series B,"$7,340,000","Oct 1, 2005",Early Stage Venture,,Yes,2,
Series C - SugarCRM,https://www.crunchbase.com/funding_round/sugarcrm-series-c--afaad7a3,SugarCRM,https://www.crunchbase.com/organization/sugarcrm,Series C,"$18,770,000","Oct 1, 2005",Late Stage Venture,,Yes,3,2
Series C - Molecular Imprints,https://www.crunchbase.com/funding_round/molecular-imprints-series-c--f9fb2384,Molecular Imprints,https://www.crunchbase.com/organization/molecular-imprints,Series C,"$17,000,000","Sep 21, 2005",Late Stage Venture,,Yes,6,2
Series A - SugarSync,https://www.crunchbase.com/funding_round/sugarsync-series-a--961c33e8,SugarSync,https://www.crunchbase.com/organization/sugarsync,Series A,"$3,000,000","Sep 21, 2005",Early Stage Venture,,Yes,2,
